h198.coal	1.0
h199.coal	1.0
h200.coal	1.0
h201.coal	1.0
h202.coal	1.0
h203.coal	1.0
h204.coal	1.0
h205.coal	1.0
h206.coal	1.0
h207.coal	1.0
h208.coal	1.0
h209.coal	1.0
h210.coal	1.0
h211.coal	1.0
h212.coal	1.0
h213.coal	1.0
h214.coal	1.0
h215.coal	1.0
h216.coal	1.0
h217.coal	1.0
h218.coal	1.0
h219.coal	1.0
h220.coal	1.0
h221.coal	1.0
h222.coal	1.0
h223.coal	1.0
h224.coal	1.0
h225.coal	1.0
h226.coal	1.0
h227.coal	1.0
h228.coal	1.0
h229.coal	1.0
h230.coal	1.0
h231.coal	1.0
h232.coal	1.0
h233.coal	1.0
h234.coal	1.0
h235.coal	1.0
h236.coal	1.0
h237.coal	1.0
h238.coal	1.0
h239.coal	1.0
h240.coal	1.0
h241.coal	1.0
h242.coal	1.0
h243.coal	1.0
h244.coal	1.0
h245.coal	1.0
h246.coal	1.0
h247.coal	1.0
h248.coal	1.0
h249.coal	1.0
h250.coal	1.0
h251.coal	1.0
h252.coal	1.0
h253.coal	1.0
h254.coal	1.0
h255.coal	1.0
h256.coal	1.0
h257.coal	1.0
h258.coal	1.0
h259.coal	1.0
h260.coal	1.0
h261.coal	1.0
h262.coal	1.0
h263.coal	1.0
h264.coal	1.0
h265.coal	1.0
h266.coal	1.0
h267.coal	1.0
h268.coal	1.0
h269.coal	1.0
h270.coal	1.0
h271.coal	1.0
h272.coal	1.0
h273.coal	1.0
h274.coal	1.0
h275.coal	1.0
h276.coal	1.0
h277.coal	1.0
h278.coal	1.0
h279.coal	1.0
h280.coal	1.0
h281.coal	1.0
h282.coal	1.0
h283.coal	1.0
h284.coal	1.0
h285.coal	1.0
h286.coal	1.0
h287.coal	1.0
h288.coal	1.0
h289.coal	1.0
h290.coal	1.0
h291.coal	1.0
h292.coal	1.0
h293.coal	1.0
h294.coal	1.0
h295.coal	1.0
h296.coal	1.0
h297.coal	1.0
h298.coal	1.0
h299.coal	1.0
h300.coal	1.0
h301.coal	1.0
h302.coal	1.0
h303.coal	1.0
h304.coal	1.0
h305.coal	1.0
h306.coal	1.0
h307.coal	1.0
h308.coal	1.0
h309.coal	1.0
h310.coal	1.0
h311.coal	1.0
h312.coal	1.0
h313.coal	1.0
h314.coal	1.0
h315.coal	1.0
h316.coal	1.0
h317.coal	1.0
h318.coal	1.0
h319.coal	1.0
h320.coal	1.0
h321.coal	1.0
h322.coal	1.0
h323.coal	1.0
h324.coal	1.0
h325.coal	1.0
h326.coal	1.0
h327.coal	1.0
h328.coal	1.0
h329.coal	1.0
h330.coal	1.0
h331.coal	1.0
h332.coal	1.0
h333.coal	1.0
h334.coal	1.0
h335.coal	1.0
h336.coal	1.0
h337.coal	1.0
h338.coal	1.0
h339.coal	1.0
h340.coal	1.0
h341.coal	1.0
h342.coal	1.0
h343.coal	1.0
h344.coal	1.0
h345.coal	1.0
h346.coal	1.0
h347.coal	1.0
h348.coal	1.0
h349.coal	1.0
h350.coal	1.0
h351.coal	1.0
h352.coal	1.0
h353.coal	1.0
h354.coal	1.0
h355.coal	1.0
h356.coal	1.0
h357.coal	1.0
h358.coal	1.0
h359.coal	1.0
h360.coal	1.0
h361.coal	1.0
h362.coal	1.0
h363.coal	1.0
h364.coal	1.0
h365.coal	1.0
h366.coal	1.0
h367.coal	1.0
h368.coal	1.0
h369.coal	1.0
h370.coal	1.0
h371.coal	1.0
h372.coal	1.0
h373.coal	1.0
h374.coal	1.0
h375.coal	1.0
h376.coal	1.0
h377.coal	1.0
h378.coal	1.0
h379.coal	1.0
h380.coal	1.0
h381.coal	1.0
h382.coal	1.0
h383.coal	1.0
h384.coal	1.0
h385.coal	1.0
h386.coal	1.0
h387.coal	1.0
h388.coal	1.0
h389.coal	1.0
h390.coal	1.0
h391.coal	1.0
h392.coal	1.0
h393.coal	1.0
h394.coal	1.0
h395.coal	1.0
h396.coal	1.0
h397.coal	1.0
h398.coal	1.0
h399.coal	1.0
h400.coal	1.0
h401.coal	1.0
h402.coal	1.0
h403.coal	1.0
h404.coal	1.0
h405.coal	1.0
h406.coal	1.0
h407.coal	1.0
h408.coal	1.0
h409.coal	1.0
h410.coal	1.0
h411.coal	1.0
h412.coal	1.0
h413.coal	1.0
h414.coal	1.0
h415.coal	1.0
h416.coal	1.0
h417.coal	1.0
h418.coal	1.0
h419.coal	1.0
h420.coal	1.0
h421.coal	1.0
h422.coal	1.0
h423.coal	1.0
h424.coal	1.0
h425.coal	1.0
h426.coal	1.0
h427.coal	1.0
h428.coal	1.0
h429.coal	1.0
h430.coal	1.0
h431.coal	1.0
h432.coal	1.0
h433.coal	1.0
h434.coal	1.0
h435.coal	1.0
h436.coal	1.0
h437.coal	1.0
h438.coal	1.0
h439.coal	1.0
h440.coal	1.0
h441.coal	1.0
h442.coal	1.0
h443.coal	1.0
h444.coal	1.0
h445.coal	1.0
h446.coal	1.0
h447.coal	1.0
h448.coal	1.0
h449.coal	1.0
h450.coal	1.0
h451.coal	1.0
h452.coal	1.0
h453.coal	1.0
h454.coal	1.0
h455.coal	1.0
h456.coal	1.0
h457.coal	1.0
h458.coal	1.0
h459.coal	1.0
h460.coal	1.0
h461.coal	1.0
h462.coal	1.0
h463.coal	1.0
h464.coal	1.0
h465.coal	1.0
h466.coal	1.0
h467.coal	1.0
h468.coal	1.0
h469.coal	1.0
h470.coal	1.0
h471.coal	1.0
h472.coal	1.0
h473.coal	1.0
h474.coal	1.0
h475.coal	1.0
h476.coal	1.0
h477.coal	1.0
h478.coal	1.0
h479.coal	1.0
h480.coal	1.0
h481.coal	1.0
h482.coal	1.0
h483.coal	1.0
h484.coal	1.0
h485.coal	1.0
h486.coal	1.0
h487.coal	1.0
h488.coal	1.0
h489.coal	1.0
h490.coal	1.0
h491.coal	1.0
h492.coal	1.0
h493.coal	1.0
h494.coal	1.0
h495.coal	1.0
h496.coal	1.0
h497.coal	1.0
h498.coal	1.0
h499.coal	1.0
h500.coal	1.0
h501.coal	1.0
h502.coal	1.0
h503.coal	1.0
h504.coal	1.0
h505.coal	1.0
h506.coal	1.0
h507.coal	1.0
h508.coal	1.0
h509.coal	1.0
h510.coal	1.0
h511.coal	1.0
h512.coal	1.0
h513.coal	1.0
h514.coal	1.0
h515.coal	1.0
h516.coal	1.0
h517.coal	1.0
h518.coal	1.0
h519.coal	1.0
h520.coal	1.0
h521.coal	1.0
h522.coal	1.0
h523.coal	1.0
h524.coal	1.0
h525.coal	1.0
h526.coal	1.0
h527.coal	1.0
h528.coal	1.0
h529.coal	1.0
h530.coal	1.0
h531.coal	1.0
h532.coal	1.0
h533.coal	1.0
h534.coal	1.0
h535.coal	1.0
h536.coal	1.0
h537.coal	1.0
h538.coal	1.0
h539.coal	1.0
h540.coal	1.0
h541.coal	1.0
h542.coal	1.0
h543.coal	1.0
h544.coal	1.0
h545.coal	1.0
h546.coal	1.0
h547.coal	1.0
h548.coal	1.0
h549.coal	1.0
h550.coal	1.0
h551.coal	1.0
h552.coal	1.0
h553.coal	1.0
h554.coal	1.0
h555.coal	1.0
h556.coal	1.0
h557.coal	1.0
h558.coal	1.0
h559.coal	1.0
h560.coal	1.0
h561.coal	1.0
h562.coal	1.0
h563.coal	1.0
h564.coal	1.0
h565.coal	1.0
h566.coal	1.0
h567.coal	1.0
h568.coal	1.0
h569.coal	1.0
h570.coal	1.0
h571.coal	1.0
h572.coal	1.0
h573.coal	1.0
h574.coal	1.0
h575.coal	1.0
h576.coal	1.0
h577.coal	1.0
h578.coal	1.0
h579.coal	1.0
h580.coal	1.0
h581.coal	1.0
h582.coal	1.0
h583.coal	1.0
h584.coal	1.0
h585.coal	1.0
h586.coal	1.0
h587.coal	1.0
h588.coal	1.0
h589.coal	1.0
h590.coal	1.0
h591.coal	1.0
h592.coal	1.0
h593.coal	1.0
h594.coal	1.0
h595.coal	1.0
h596.coal	1.0
h597.coal	1.0
h598.coal	1.0
h599.coal	1.0
h600.coal	1.0
h601.coal	1.0
h602.coal	1.0
h603.coal	1.0
h604.coal	1.0
h605.coal	1.0
h606.coal	1.0
h607.coal	1.0
h608.coal	1.0
h609.coal	1.0
h610.coal	1.0
h611.coal	1.0
h612.coal	1.0
h613.coal	1.0
h614.coal	1.0
h615.coal	1.0
h616.coal	1.0
h617.coal	1.0
h618.coal	1.0
h619.coal	1.0
h620.coal	1.0
h621.coal	1.0
h622.coal	1.0
h623.coal	1.0
h624.coal	1.0
h625.coal	1.0
h626.coal	1.0
h627.coal	1.0
h628.coal	1.0
h629.coal	1.0
h630.coal	1.0
h631.coal	1.0
h632.coal	1.0
h633.coal	1.0
h634.coal	1.0
h635.coal	1.0
h636.coal	1.0
h637.coal	1.0
h638.coal	1.0
h639.coal	1.0
h640.coal	1.0
h641.coal	1.0
h642.coal	1.0
h643.coal	1.0
h644.coal	1.0
h645.coal	1.0
h646.coal	1.0
h647.coal	1.0
h648.coal	1.0
h649.coal	1.0
h650.coal	1.0
h651.coal	1.0
h652.coal	1.0
h653.coal	1.0
h654.coal	1.0
h655.coal	1.0
h656.coal	1.0
h657.coal	1.0
h658.coal	1.0
h659.coal	1.0
h660.coal	1.0
h661.coal	1.0
h662.coal	1.0
h663.coal	1.0
h664.coal	1.0
h665.coal	1.0
h666.coal	1.0
h667.coal	1.0
h668.coal	1.0
h669.coal	1.0
h670.coal	1.0
h671.coal	1.0
h672.coal	1.0
h673.coal	1.0
h674.coal	1.0
h675.coal	1.0
h676.coal	1.0
h677.coal	1.0
h678.coal	1.0
h679.coal	1.0
h680.coal	1.0
h681.coal	1.0
h682.coal	1.0
h683.coal	1.0
h684.coal	1.0
h685.coal	1.0
h686.coal	1.0
h687.coal	1.0
h688.coal	1.0
h689.coal	1.0
h690.coal	1.0
h691.coal	1.0
h692.coal	1.0
h693.coal	1.0
h694.coal	1.0
h695.coal	1.0
h696.coal	1.0
h697.coal	1.0
h698.coal	1.0
h699.coal	1.0
h700.coal	1.0
h701.coal	1.0
h702.coal	1.0
h703.coal	1.0
h704.coal	1.0
h705.coal	1.0
h706.coal	1.0
h707.coal	1.0
h708.coal	1.0
h709.coal	1.0
h710.coal	1.0
h711.coal	1.0
h712.coal	1.0
h713.coal	1.0
h714.coal	1.0
h715.coal	1.0
h716.coal	1.0
h717.coal	1.0
h718.coal	1.0
h719.coal	1.0
h720.coal	1.0
h721.coal	1.0
h722.coal	1.0
h723.coal	1.0
h724.coal	1.0
h725.coal	1.0
h726.coal	1.0
h727.coal	1.0
h728.coal	1.0
h729.coal	1.0
h730.coal	1.0
h731.coal	1.0
h732.coal	1.0
h733.coal	1.0
h734.coal	1.0
h735.coal	1.0
h736.coal	1.0
h737.coal	1.0
h738.coal	1.0
h739.coal	1.0
h740.coal	1.0
h741.coal	1.0
h742.coal	1.0
h743.coal	1.0
h744.coal	1.0
h745.coal	1.0
h746.coal	1.0
h747.coal	1.0
h748.coal	1.0
h749.coal	1.0
h750.coal	1.0
h751.coal	1.0
h752.coal	1.0
h753.coal	1.0
h754.coal	1.0
h755.coal	1.0
h756.coal	1.0
h757.coal	1.0
h758.coal	1.0
h759.coal	1.0
h760.coal	1.0
h761.coal	1.0
h762.coal	1.0
h763.coal	1.0
h764.coal	1.0
h765.coal	1.0
h766.coal	1.0
h767.coal	1.0
h768.coal	1.0
h769.coal	1.0
h770.coal	1.0
h771.coal	1.0
h772.coal	1.0
h773.coal	1.0
h774.coal	1.0
h775.coal	1.0
h776.coal	1.0
h777.coal	1.0
h778.coal	1.0
h779.coal	1.0
h780.coal	1.0
h781.coal	1.0
h782.coal	1.0
h783.coal	1.0
h784.coal	1.0
h785.coal	1.0
h786.coal	1.0
h787.coal	1.0
h788.coal	1.0
h789.coal	1.0
h790.coal	1.0
h791.coal	1.0
h792.coal	1.0
h793.coal	1.0
h794.coal	1.0
h795.coal	1.0
h796.coal	1.0
h797.coal	1.0
h798.coal	1.0
h799.coal	1.0
h800.coal	1.0
h801.coal	1.0
h802.coal	1.0
h803.coal	1.0
h804.coal	1.0
h805.coal	1.0
h806.coal	1.0
h807.coal	1.0
h808.coal	1.0
h809.coal	1.0
h810.coal	1.0
h811.coal	1.0
h812.coal	1.0
h813.coal	1.0
h814.coal	1.0
h815.coal	1.0
h816.coal	1.0
h817.coal	1.0
h818.coal	1.0
h819.coal	1.0
h820.coal	1.0
h821.coal	1.0
h822.coal	1.0
h823.coal	1.0
h824.coal	1.0
h825.coal	1.0
h826.coal	1.0
h827.coal	1.0
h828.coal	1.0
h829.coal	1.0
h830.coal	1.0
h831.coal	1.0
h832.coal	1.0
h833.coal	1.0
h834.coal	1.0
h835.coal	1.0
h836.coal	1.0
h837.coal	1.0
h838.coal	1.0
h839.coal	1.0
h840.coal	1.0
h841.coal	1.0
h842.coal	1.0
h843.coal	1.0
h844.coal	1.0
h845.coal	1.0
h846.coal	1.0
h847.coal	1.0
h848.coal	1.0
h849.coal	1.0
h850.coal	1.0
h851.coal	1.0
h852.coal	1.0
h853.coal	1.0
h854.coal	1.0
h855.coal	1.0
h856.coal	1.0
h857.coal	1.0
h858.coal	1.0
h859.coal	1.0
h860.coal	1.0
h861.coal	1.0
h862.coal	1.0
h863.coal	1.0
h864.coal	1.0
h865.coal	1.0
h866.coal	1.0
h867.coal	1.0
h868.coal	1.0
h869.coal	1.0
h870.coal	1.0
h871.coal	1.0
h872.coal	1.0
h873.coal	1.0
h874.coal	1.0
h875.coal	1.0
h876.coal	1.0
h877.coal	1.0
h878.coal	1.0
h879.coal	1.0
h880.coal	1.0
h881.coal	1.0
h882.coal	1.0
h883.coal	1.0
h884.coal	1.0
h885.coal	1.0
h886.coal	1.0
h887.coal	1.0
h888.coal	1.0
h889.coal	1.0
h890.coal	1.0
h891.coal	1.0
h892.coal	1.0
h893.coal	1.0
h894.coal	1.0
h895.coal	1.0
h896.coal	1.0
h897.coal	1.0
h898.coal	1.0
h899.coal	1.0
h900.coal	1.0
h901.coal	1.0
h902.coal	1.0
h903.coal	1.0
h904.coal	1.0
h905.coal	1.0
h906.coal	1.0
h907.coal	1.0
h908.coal	1.0
h909.coal	1.0
h910.coal	1.0
h911.coal	1.0
h912.coal	1.0
h913.coal	1.0
h914.coal	1.0
h915.coal	1.0
h916.coal	1.0
h917.coal	1.0
h918.coal	1.0
h919.coal	1.0
h920.coal	1.0
h921.coal	1.0
h922.coal	1.0
h923.coal	1.0
h924.coal	1.0
h925.coal	1.0
h926.coal	1.0
h927.coal	1.0
h928.coal	1.0
h929.coal	1.0
h930.coal	1.0
h931.coal	1.0
h932.coal	1.0
h933.coal	1.0
h934.coal	1.0
h935.coal	1.0
h936.coal	1.0
h937.coal	1.0
h938.coal	1.0
h939.coal	1.0
h940.coal	1.0
h941.coal	1.0
h942.coal	1.0
h943.coal	1.0
h944.coal	1.0
h945.coal	1.0
h946.coal	1.0
h947.coal	1.0
h948.coal	1.0
h949.coal	1.0
h950.coal	1.0
h951.coal	1.0
h952.coal	1.0
h953.coal	1.0
h954.coal	1.0
h955.coal	1.0
h956.coal	1.0
h957.coal	1.0
h958.coal	1.0
h959.coal	1.0
h960.coal	1.0
h961.coal	1.0
h962.coal	1.0
h963.coal	1.0
h964.coal	1.0
h965.coal	1.0
h966.coal	1.0
h967.coal	1.0
h968.coal	1.0
h969.coal	1.0
h970.coal	1.0
h971.coal	1.0
h972.coal	1.0
h973.coal	1.0
h974.coal	1.0
h975.coal	1.0
h976.coal	1.0
h977.coal	1.0
h978.coal	1.0
h979.coal	1.0
h980.coal	1.0
h981.coal	1.0
h982.coal	1.0
h983.coal	1.0
h984.coal	1.0
h985.coal	1.0
h986.coal	1.0
h987.coal	1.0
h988.coal	1.0
h989.coal	1.0
h990.coal	1.0
h991.coal	1.0
h992.coal	1.0
h993.coal	1.0
h994.coal	1.0
h995.coal	1.0
h996.coal	1.0
h997.coal	1.0
h998.coal	1.0
h999.coal	1.0
h1000.coal	1.0
h1001.coal	1.0
h1002.coal	1.0
h1003.coal	1.0
h1004.coal	1.0
h1005.coal	1.0
h1006.coal	1.0
h1007.coal	1.0
h1008.coal	1.0
h1009.coal	1.0
h1010.coal	1.0
h1011.coal	1.0
h1012.coal	1.0
h1013.coal	1.0
h1014.coal	1.0
h1015.coal	1.0
h1016.coal	1.0
h1017.coal	1.0
h1018.coal	1.0
h1019.coal	1.0
h1020.coal	1.0
h1021.coal	1.0
h1022.coal	1.0
h1023.coal	1.0
h1024.coal	1.0
h1025.coal	1.0
h1026.coal	1.0
h1027.coal	1.0
h1028.coal	1.0
h1029.coal	1.0
h1030.coal	1.0
h1031.coal	1.0
h1032.coal	1.0
h1033.coal	1.0
h1034.coal	1.0
h1035.coal	1.0
h1036.coal	1.0
h1037.coal	1.0
h1038.coal	1.0
h1039.coal	1.0
h1040.coal	1.0
h1041.coal	1.0
h1042.coal	1.0
h1043.coal	1.0
h1044.coal	1.0
h1045.coal	1.0
h1046.coal	1.0
h1047.coal	1.0
h1048.coal	1.0
h1049.coal	1.0
h1050.coal	1.0
h1051.coal	1.0
h1052.coal	1.0
h1053.coal	1.0
h1054.coal	1.0
h1055.coal	1.0
h1056.coal	1.0
h1057.coal	1.0
h1058.coal	1.0
h1059.coal	1.0
h1060.coal	1.0
h1061.coal	1.0
h1062.coal	1.0
h1063.coal	1.0
h1064.coal	1.0
h1065.coal	1.0
h1066.coal	1.0
h1067.coal	1.0
h1068.coal	1.0
h1069.coal	1.0
h1070.coal	1.0
h1071.coal	1.0
h1072.coal	1.0
h1073.coal	1.0
h1074.coal	1.0
h1075.coal	1.0
h1076.coal	1.0
h1077.coal	1.0
h1078.coal	1.0
h1079.coal	1.0
h1080.coal	1.0
h1081.coal	1.0
h1082.coal	1.0
h1083.coal	1.0
h1084.coal	1.0
h1085.coal	1.0
h1086.coal	1.0
h1087.coal	1.0
h1088.coal	1.0
h1089.coal	1.0
h1090.coal	1.0
h1091.coal	1.0
h1092.coal	1.0
h1093.coal	1.0
h1094.coal	1.0
h1095.coal	1.0
h1096.coal	1.0
h1097.coal	1.0
h1098.coal	1.0
h1099.coal	1.0
h1100.coal	1.0
h1101.coal	1.0
h1102.coal	1.0
h1103.coal	1.0
h1104.coal	1.0
h1105.coal	1.0
h1106.coal	1.0
h1107.coal	1.0
h1108.coal	1.0
h1109.coal	1.0
h1110.coal	1.0
h1111.coal	1.0
h1112.coal	1.0
h1113.coal	1.0
h1114.coal	1.0
h1115.coal	1.0
h1116.coal	1.0
h1117.coal	1.0
h1118.coal	1.0
h1119.coal	1.0
h1120.coal	1.0
h1121.coal	1.0
h1122.coal	1.0
h1123.coal	1.0
h1124.coal	1.0
h1125.coal	1.0
h1126.coal	1.0
h1127.coal	1.0
h1128.coal	1.0
h1129.coal	1.0
h1130.coal	1.0
h1131.coal	1.0
h1132.coal	1.0
h1133.coal	1.0
h1134.coal	1.0
h1135.coal	1.0
h1136.coal	1.0
h1137.coal	1.0
h1138.coal	1.0
h1139.coal	1.0
h1140.coal	1.0
h1141.coal	1.0
h1142.coal	1.0
h1143.coal	1.0
h1144.coal	1.0
h1145.coal	1.0
h1146.coal	1.0
h1147.coal	1.0
h1148.coal	1.0
h1149.coal	1.0
h1150.coal	1.0
h1151.coal	1.0
h1152.coal	1.0
h1153.coal	1.0
h1154.coal	1.0
h1155.coal	1.0
h1156.coal	1.0
h1157.coal	1.0
h1158.coal	1.0
h1159.coal	1.0
h1160.coal	1.0
h1161.coal	1.0
h1162.coal	1.0
h1163.coal	1.0
h1164.coal	1.0
h1165.coal	1.0
h1166.coal	1.0
h1167.coal	1.0
h1168.coal	1.0
h1169.coal	1.0
h1170.coal	1.0
h1171.coal	1.0
h1172.coal	1.0
h1173.coal	1.0
h1174.coal	1.0
h1175.coal	1.0
h1176.coal	1.0
h1177.coal	1.0
h1178.coal	1.0
h1179.coal	1.0
h1180.coal	1.0
h1181.coal	1.0
h1182.coal	1.0
h1183.coal	1.0
h1184.coal	1.0
h1185.coal	1.0
h1186.coal	1.0
h1187.coal	1.0
h1188.coal	1.0
h1189.coal	1.0
h1190.coal	1.0
h1191.coal	1.0
h1192.coal	1.0
h1193.coal	1.0
h1194.coal	1.0
h1195.coal	1.0
h1196.coal	1.0
h1197.coal	1.0
h1198.coal	1.0
h1199.coal	1.0
h1200.coal	1.0
h1201.coal	1.0
h1202.coal	1.0
h1203.coal	1.0
h1204.coal	1.0
h1205.coal	1.0
h1206.coal	1.0
h1207.coal	1.0
h1208.coal	1.0
h1209.coal	1.0
h1210.coal	1.0
h1211.coal	1.0
h1212.coal	1.0
h1213.coal	1.0
h1214.coal	1.0
h1215.coal	1.0
h1216.coal	1.0
h1217.coal	1.0
h1218.coal	1.0
h1219.coal	1.0
h1220.coal	1.0
h1221.coal	1.0
h1222.coal	1.0
h1223.coal	1.0
h1224.coal	1.0
h1225.coal	1.0
h1226.coal	1.0
h1227.coal	1.0
h1228.coal	1.0
h1229.coal	1.0
h1230.coal	1.0
h1231.coal	1.0
h1232.coal	1.0
h1233.coal	1.0
h1234.coal	1.0
h1235.coal	1.0
h1236.coal	1.0
h1237.coal	1.0
h1238.coal	1.0
h1239.coal	1.0
h1240.coal	1.0
h1241.coal	1.0
h1242.coal	1.0
h1243.coal	1.0
h1244.coal	1.0
h1245.coal	1.0
h1246.coal	1.0
h1247.coal	1.0
h1248.coal	1.0
h1249.coal	1.0
h1250.coal	1.0
h1251.coal	1.0
h1252.coal	1.0
h1253.coal	1.0
h1254.coal	1.0
h1255.coal	1.0
h1256.coal	1.0
h1257.coal	1.0
h1258.coal	1.0
h1259.coal	1.0
h1260.coal	1.0
h1261.coal	1.0
h1262.coal	1.0
h1263.coal	1.0
h1264.coal	1.0
h1265.coal	1.0
h1266.coal	1.0
h1267.coal	1.0
h1268.coal	1.0
h1269.coal	1.0
h1270.coal	1.0
h1271.coal	1.0
h1272.coal	1.0
h1273.coal	1.0
h1274.coal	1.0
h1275.coal	1.0
h1276.coal	1.0
h1277.coal	1.0
h1278.coal	1.0
h1279.coal	1.0
h1280.coal	1.0
h1281.coal	1.0
h1282.coal	1.0
h1283.coal	1.0
h1284.coal	1.0
h1285.coal	1.0
h1286.coal	1.0
h1287.coal	1.0
h1288.coal	1.0
h1289.coal	1.0
h1290.coal	1.0
h1291.coal	1.0
h1292.coal	1.0
h1293.coal	1.0
h1294.coal	1.0
h1295.coal	1.0
h1296.coal	1.0
h1297.coal	1.0
h1298.coal	1.0
h1299.coal	1.0
h1300.coal	1.0
h1301.coal	1.0
h1302.coal	1.0
h1303.coal	1.0
h1304.coal	1.0
h1305.coal	1.0
h1306.coal	1.0
h1307.coal	1.0
h1308.coal	1.0
h1309.coal	1.0
h1310.coal	1.0
h1311.coal	1.0
h1312.coal	1.0
h1313.coal	1.0
h1314.coal	1.0
h1315.coal	1.0
h1316.coal	1.0
h1317.coal	1.0
h1318.coal	1.0
h1319.coal	1.0
h1320.coal	1.0
h1321.coal	1.0
h1322.coal	1.0
h1323.coal	1.0
h1324.coal	1.0
h1325.coal	1.0
h1326.coal	1.0
h1327.coal	1.0
h1328.coal	1.0
h1329.coal	1.0
h1330.coal	1.0
h1331.coal	1.0
h1332.coal	1.0
h1333.coal	1.0
h1334.coal	1.0
h1335.coal	1.0
h1336.coal	1.0
h1337.coal	1.0
h1338.coal	1.0
h1339.coal	1.0
h1340.coal	1.0
h1341.coal	1.0
h1342.coal	1.0
h1343.coal	1.0
h1344.coal	1.0
h1345.coal	1.0
h1346.coal	1.0
h1347.coal	1.0
h1348.coal	1.0
h1349.coal	1.0
h1350.coal	1.0
h1351.coal	1.0
h1352.coal	1.0
h1353.coal	1.0
h1354.coal	1.0
h1355.coal	1.0
h1356.coal	1.0
h1357.coal	1.0
h1358.coal	1.0
h1359.coal	1.0
h1360.coal	1.0
h1361.coal	1.0
h1362.coal	1.0
h1363.coal	1.0
